log_time,Model,confidence,detected bounding box width,detected bounding box height,img xcenter,img ycenter,model output xcenter,model output ycenter,height (distance to floor),is_flying
2022-08-03 14:43:19.963564,YOLOObjectDetector,0.7750294208526611,451.40264892578125,367.19842529296875,480.0,360.0,321.1854553222656,535.02490234375,0,False
2022-08-03 14:43:19.963564,DepthPerception,10253911,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-03 14:43:19.963564,AzureObjectDetector,0.872,452,390,480.0,360.0,55.5,162.5,0,False
2022-08-03 14:43:27.359103,YOLOFaceDetector,0.5725693106651306,140,170,480.0,360.0,183.5,199.5,0,False
2022-08-03 14:43:27.359103,YOLOObjectDetector,0.7750294208526611,451.40264892578125,367.19842529296875,480.0,360.0,321.1854553222656,535.02490234375,0,False
2022-08-03 14:43:27.359103,DepthPerception,10253911,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-03 14:43:27.359103,AzureObjectDetector,0.872,452,390,480.0,360.0,55.5,162.5,0,False
2022-08-03 14:43:33.735441,YOLOFaceDetector,0.5725693106651306,140,170,480.0,360.0,183.5,199.5,0,False
2022-08-03 14:43:33.735441,YOLOObjectDetector,0.7750294208526611,451.40264892578125,367.19842529296875,480.0,360.0,321.1854553222656,535.02490234375,0,False
2022-08-03 14:43:33.735441,DepthPerception,10253911,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-03 14:43:33.735441,AzureObjectDetector,0.872,452,390,480.0,360.0,55.5,162.5,0,False
